"OSPF
Area-ID",排序用,區別,學校類型,單位別,單位名稱,"連線
方式",群別,"中華介接
VLAN-ID","電路附
掛編號",Caps_Auto,"英文
簡稱",TYC-VPN,,,,,,,,"4G WAN-IP
Cisco 899G 4G LTE",,,"實體IP段
DNS-1、NTP-1
IPV4(預設)","實體IP段
DNS-2、NTP-2
IPV4(預設)","新核發IPv4網段
vlan 101",,,,"虛擬IP段
DNS-1、NTP-1
IPV4(預設)","虛擬IP段
DNS-2、NTP-2
IPV4(預設)","教師行政段（行政辦公室、一般教室、印表機）
vlan 200 (202、204、206) (DHCP)",,,,,,"學生教學段（電腦教室、專科教室、印表機）
vlan 300 (DHCP)",,,,,,"Thin Client
vlan 400",,,,,,openstack VM,,,,,,MGMT for openstack VM,,,,,vCloud VM,,,,,,,MGMT for vCloud VM,,,,,"校園IP Phone (瑪凱電信)
vlan 240 (DHCP)",,,,"WIFI-AP (old Ruckus)
vlan 208 (DHCP)",,,,"WIFI-AP (new Ruckus)
vlan 210 (DHCP)",,,,"WIFI TYC_iTaiwan
vlan 212 (DHCP)",,,,,"WIFI TANetRoaming
vlan 214 (DHCP)",,,,,"WIFI TYC_STAFF
vlan 216 (DHCP)",,,,,"WIFI TYC_OpenID
vlan 218 (DHCP)",,,,,"WIFI eduroam
vlan 220 (DHCP)",,,,,"有線認證、TYC_FatAP
vlan 222 (DHCP)",,,,,"TYC_Learning (MAC Address認證)
vlan 224 (DHCP)",,,,,"校園核心路由交換器 Device MGT
vlan 900 (ospf)",,,,,"校園網路設備管理網段
vlan 910",,,
255,217,復興區,02 偏遠,01國小,三光國小,"FTTB-300M
(5:1)",B,255,3382YD000003,SKES,skes,10.12.24.73,10.12.24.74,10.12.24.75,10.12.24.77,10.12.24.78,29,,,120.125.222.217,10.13.0.146,23,163.30.0.1,163.30.0.2,163.30.110.0,25,163.30.110.126,163.30.110.1 ~ 31,10.255.4.1,10.255.4.2,"10.35.96.0 
10.35.97.0 
10.35.98.0 
10.35.99.0",22,10.35.99.254,1008/1024,163.30.110.64 ~ 79,"固定IP區段 
10.35.96.1 ~ 50","10.43.96.0 
10.43.97.0 
10.43.98.0 
10.43.99.0",22,10.43.99.254,1008/1024,163.30.110.80 ~ 95,"固定IP區段 
10.43.96.1 ~ 50",10.75.96.0,22,10.75.99.254,1019/1024,,,10.240.216.0,24,10.240.216.254,250/256,163.30.110.96 ~ 107,163.30.110.120                         ,2255,10.250.216.0,24,10.250.216.254,250256,1255,10.244.216.0,24,10.244.216.254,250/256,163.30.110.108 ~ 119,163.30.110.121,3255,10.252.216.0,24,10.252.216.254,250256,"10.17.176.0 
10.17.177.0",23,10.17.177.254,500/512,10.62.217.0,24,10.62.217.254,249/256,10.48.217.0,24,10.48.217.254,249/256,10.85.96.0,22,10.85.99.254,1020/1024,120.125.195.100 ~ 103,10.52.217.0,24,10.52.217.254,249/256,,10.54.78.0,24,10.54.78.254,249/256,,10.56.78.0,24,10.56.78.254,249/256,,10.91.52.0,22,10.91.55.254,1020/1024,120.125.200.52 ~ 55,10.60.78.0,24,10.60.78.254,249/256,120.125.207.52 ~ 55,10.63.52.0,22,10.63.55.254,1020/1024,120.125.214.52 ~ 55,10.0.187.0,26,10.0.187.62,10.0.187.1,10.0.187.2,10.1.236.0,24,10.1.236.254,249/256
247,218,復興區,02 偏遠,01國小,三民國小,"FTTB-300M
(5:1)",B,247,3382YD000001,SAMES,sames,10.12.24.17,10.12.24.18,10.12.24.19,10.12.24.21,10.12.24.22,29,,,120.125.222.218,10.13.0.147,23,163.30.0.1,163.30.0.2,163.30.31.0,25,163.30.31.126,163.30.31.1 ~ 31,10.255.4.1,10.255.4.2,"10.35.100.0 
10.35.101.0 
10.35.102.0 
10.35.103.0",22,10.35.103.254,1008/1024,163.30.31.64 ~ 79,"固定IP區段 
10.35.100.1 ~ 50","10.43.100.0 
10.43.101.0 
10.43.102.0 
10.43.103.0",22,10.43.103.254,1008/1024,163.30.31.80 ~ 95,"固定IP區段 
10.43.100.1 ~ 50",10.75.100.0,22,10.75.103.254,1019/1024,,,10.240.217.0,24,10.240.217.254,250/256,163.30.31.96 ~ 107,163.30.31.120                          ,2247,10.250.217.0,24,10.250.217.254,250256,1247,10.244.217.0,24,10.244.217.254,250/256,163.30.31.108 ~ 119,163.30.31.121,3247,10.252.217.0,24,10.252.217.254,250256,"10.17.178.0 
10.17.179.0",23,10.17.179.254,500/512,10.62.218.0,24,10.62.218.254,249/256,10.48.218.0,24,10.48.218.254,249/256,10.85.100.0,22,10.85.103.254,1020/1024,120.125.195.104 ~ 107,10.52.218.0,24,10.52.218.254,249/256,,10.54.94.0,24,10.54.94.254,249/256,,10.56.94.0,24,10.56.94.254,249/256,,10.91.116.0,22,10.91.119.254,1020/1024,120.125.200.116 ~ 119,10.60.94.0,24,10.60.94.254,249/256,120.125.207.116 ~ 119,10.63.116.0,22,10.63.119.254,1020/1024,120.125.214.116 ~ 119,10.0.187.64,26,10.0.187.126,10.0.187.65,10.0.187.66,10.1.237.0,24,10.1.237.254,249/256
248,219,復興區,02 偏遠,01國小,霞雲國小,"FTTB-300M
(5:1)",B,248,3382YD000006,HYPS,hyps,10.12.24.33,10.12.24.34,10.12.24.35,10.12.24.37,10.12.24.38,29,,,120.125.222.219,10.13.0.148,23,163.30.0.1,163.30.0.2,163.30.31.128,25,163.30.31.254,163.30.31.129 ~ 159,10.255.4.1,10.255.4.2,"10.35.104.0 
10.35.105.0 
10.35.106.0 
10.35.107.0",22,10.35.107.254,1008/1024,163.30.31.192 ~ 207,"固定IP區段 
10.35.104.1 ~ 50","10.43.104.0 
10.43.105.0 
10.43.106.0 
10.43.107.0",22,10.43.107.254,1008/1024,163.30.31.208 ~ 223,"固定IP區段 
10.43.104.1 ~ 50",10.75.104.0,22,10.75.107.254,1019/1024,,,10.240.218.0,24,10.240.218.254,250/256,163.30.31.224 ~ 235,163.30.31.248                          ,2248,10.250.218.0,24,10.250.218.254,250256,1248,10.244.218.0,24,10.244.218.254,250/256,163.30.31.236 ~ 247,163.30.31.249,3248,10.252.218.0,24,10.252.218.254,250256,"10.17.180.0 
10.17.181.0",23,10.17.181.254,500/512,10.62.219.0,24,10.62.219.254,249/256,10.48.219.0,24,10.48.219.254,249/256,10.85.104.0,22,10.85.107.254,1020/1024,120.125.195.108 ~ 111,10.52.219.0,24,10.52.219.254,249/256,,10.54.140.0,24,10.54.140.254,249/256,,10.56.140.0,24,10.56.140.254,249/256,,10.92.44.0,22,10.92.47.254,1020/1024,120.125.201.44 ~ 47,10.60.140.0,24,10.60.140.254,249/256,120.125.208.52 ~ 55,10.64.44.0,22,10.64.47.254,1020/1024,120.125.215.44 ~ 47,10.0.187.128,26,10.0.187.190,10.0.187.129,10.0.187.130,10.1.238.0,24,10.1.238.254,249/256
245,220,復興區,02 偏遠,01國小,義盛國小,"FTTB-300M
(5:1)",B,245,3382YD000004,YSPS,ysps,10.12.24.25,10.12.24.26,10.12.24.27,10.12.24.29,10.12.24.30,29,,,120.125.222.220,10.13.0.149,23,163.30.0.1,163.30.0.2,163.30.108.128,25,163.30.108.254,163.30.108.129 ~ 159,10.255.4.1,10.255.4.2,"10.35.108.0 
10.35.109.0 
10.35.110.0 
10.35.111.0",22,10.35.111.254,1008/1024,163.30.108.192 ~ 207,"固定IP區段 
10.35.108.1 ~ 50","10.43.108.0 
10.43.109.0 
10.43.110.0 
10.43.111.0",22,10.43.111.254,1008/1024,163.30.108.208 ~ 223,"固定IP區段 
10.43.108.1 ~ 50",10.75.108.0,22,10.75.111.254,1019/1024,,,10.240.219.0,24,10.240.219.254,250/256,163.30.108.224 ~ 235,163.30.108.248                         ,2245,10.250.219.0,24,10.250.219.254,250256,1245,10.244.219.0,24,10.244.219.254,250/256,163.30.108.236 ~ 247,163.30.108.249,3245,10.252.219.0,24,10.252.219.254,250256,"10.17.182.0 
10.17.183.0",23,10.17.183.254,500/512,10.62.220.0,24,10.62.220.254,249/256,10.48.220.0,24,10.48.220.254,249/256,10.85.108.0,22,10.85.111.254,1020/1024,120.125.195.112 ~ 115,10.52.220.0,24,10.52.220.254,249/256,,10.54.143.0,24,10.54.143.254,249/256,,10.56.143.0,24,10.56.143.254,249/256,,10.92.56.0,22,10.92.59.254,1020/1024,120.125.201.56 ~ 59,10.60.143.0,24,10.60.143.254,249/256,120.125.208.64 ~ 67,10.64.56.0,22,10.64.59.254,1020/1024,120.125.215.56 ~ 59,10.0.187.192,26,10.0.187.254,10.0.187.193,10.0.187.194,10.1.239.0,24,10.1.239.254,249/256
249,221,復興區,02 偏遠,01國小,長興國小,"FTTB-300M
(5:1)",B,249,3382YD000005,CSES,cses,10.12.24.65,10.12.24.66,10.12.24.67,10.12.24.69,10.12.24.70,29,,,120.125.222.221,10.13.0.150,23,163.30.0.1,163.30.0.2,163.30.55.128,25,163.30.55.254,163.30.55.129 ~ 159,10.255.4.1,10.255.4.2,"10.35.112.0 
10.35.113.0 
10.35.114.0 
10.35.115.0",22,10.35.115.254,1008/1024,163.30.55.192 ~ 207,"固定IP區段 
10.35.112.1 ~ 50","10.43.112.0 
10.43.113.0 
10.43.114.0 
10.43.115.0",22,10.43.115.254,1008/1024,163.30.55.208 ~ 223,"固定IP區段 
10.43.112.1 ~ 50",10.75.112.0,22,10.75.115.254,1019/1024,,,10.240.220.0,24,10.240.220.254,250/256,163.30.55.224 ~ 235,163.30.55.248                          ,2249,10.250.220.0,24,10.250.220.254,250256,1249,10.244.220.0,24,10.244.220.254,250/256,163.30.55.236 ~ 247,163.30.55.249,3249,10.252.220.0,24,10.252.220.254,250256,"10.17.184.0 
10.17.185.0",23,10.17.185.254,500/512,10.62.221.0,24,10.62.221.254,249/256,10.48.221.0,24,10.48.221.254,249/256,10.85.112.0,22,10.85.115.254,1020/1024,120.125.195.116 ~ 119,10.52.221.0,24,10.52.221.254,249/256,,10.54.131.0,24,10.54.131.254,249/256,,10.56.131.0,24,10.56.131.254,249/256,,10.92.8.0,22,10.92.11.254,1020/1024,120.125.201.8 ~ 11,10.60.131.0,24,10.60.131.254,249/256,120.125.208.16 ~ 19,10.64.8.0,22,10.64.11.254,1020/1024,120.125.215.8 ~ 11,10.0.188.0,26,10.0.188.62,10.0.188.1,10.0.188.2,10.1.240.0,24,10.1.240.254,249/256
253,222,復興區,02 偏遠,03國中,介壽國中,"FTTB-300M
(5:1)",B,253,3382YD000011,JSJH,jsjh,10.12.24.1,10.12.24.2,10.12.24.3,10.12.24.5,10.12.24.6,29,,,120.125.222.222,10.13.0.151,23,163.30.0.1,163.30.0.2,163.30.111.128,25,163.30.111.254,163.30.111.129 ~ 159,10.255.4.1,10.255.4.2,"10.35.116.0 
10.35.117.0 
10.35.118.0 
10.35.119.0",22,10.35.119.254,1008/1024,163.30.111.192 ~ 207,"固定IP區段 
10.35.116.1 ~ 50","10.43.116.0 
10.43.117.0 
10.43.118.0 
10.43.119.0",22,10.43.119.254,1008/1024,163.30.111.208 ~ 223,"固定IP區段 
10.43.116.1 ~ 50",10.75.116.0,22,10.75.119.254,1019/1024,,,10.240.221.0,24,10.240.221.254,250/256,163.30.111.224 ~ 235,163.30.111.248                         ,2253,10.250.221.0,24,10.250.221.254,250256,1253,10.244.221.0,24,10.244.221.254,250/256,163.30.111.236 ~ 247,163.30.111.249,3253,10.252.221.0,24,10.252.221.254,250256,"10.17.186.0 
10.17.187.0",23,10.17.187.254,500/512,10.62.222.0,24,10.62.222.254,249/256,10.48.222.0,24,10.48.222.254,249/256,10.85.116.0,22,10.85.119.254,1020/1024,120.125.195.120 ~ 123,10.52.222.0,24,10.52.222.254,249/256,,10.54.138.0,24,10.54.138.254,249/256,,10.56.138.0,24,10.56.138.254,249/256,,10.92.36.0,22,10.92.39.254,1020/1024,120.125.201.36 ~ 39,10.60.138.0,24,10.60.138.254,249/256,120.125.208.44 ~ 47,10.64.36.0,22,10.64.39.254,1020/1024,120.125.215.36 ~ 39,10.0.188.64,26,10.0.188.126,10.0.188.65,10.0.188.66,10.1.241.0,24,10.1.241.254,249/256
442,223,復興區,02 偏遠,08幼兒園,復興幼兒園(預先配置),GSN_ADSL,,442,,FXPS,fxps,10.12.24.105,10.12.24.106,10.12.24.107,"復興區公所
GSN","復興區公所
GSN",25,163.30.111.63,"復興區公所
GSN",120.125.222.223,10.13.1.80,23,163.30.0.1,163.30.0.2,163.30.111.0,25,163.30.111.126,163.30.111.1 ~ 31,10.255.4.1,10.255.4.2,"10.35.120.0 
10.35.121.0 
10.35.122.0 
10.35.123.0",22,10.35.123.254,1008/1024,163.30.111.64 ~ 79,"固定IP區段
10.35.120.1 ~ 50","10.43.120.0 
10.43.121.0 
10.43.122.0 
10.43.123.0",22,10.43.123.254,1008/1024,163.30.111.80 ~ 95,"固定IP區段 
10.43.120.1 ~ 50",10.75.120.0,22,10.75.123.254,1019/1024,,,10.240.222.0,24,10.240.222.254,250/256,163.30.111.96 ~ 107,163.30.111.120                         ,2442,10.250.222.0,24,10.250.222.254,250256,1442,10.244.222.0,24,10.244.222.254,250/256,163.30.111.108 ~ 119,163.30.111.121,3442,10.252.222.0,24,10.252.222.254,250256,"10.17.188.0 
10.17.189.0",23,10.17.189.254,500/512,10.62.223.0,24,10.62.223.254,249/256,10.48.223.0,24,10.48.223.254,249/256,10.85.120.0,22,10.85.123.254,1020/1024,120.125.195.124 ~ 127,10.52.223.0,24,10.52.223.254,249/256,,10.54.84.0,24,10.54.84.254,249/256,,10.56.84.0,24,10.56.84.254,249/256,,10.91.76.0,22,10.91.79.254,1020/1024,120.125.200.76 ~ 79,10.60.84.0,24,10.60.84.254,249/256,120.125.207.76 ~ 79,10.63.76.0,22,10.63.79.254,1020/1024,120.125.214.76 ~ 79,10.0.188.128,26,10.0.188.190,10.0.188.129,10.0.188.130,10.1.242.0,24,10.1.242.254,249/256
443,224,復興區,,,(預先保留),,,443,,,,10.12.24.113,10.12.24.114,10.12.24.115,10.12.24.117,10.12.24.118,29,,,120.125.222.224,10.13.1.81,23,163.30.0.1,163.30.0.2,163.30.60.128,25,163.30.60.254,163.30.60.129 ~ 159,10.255.4.1,10.255.4.2,"10.35.124.0 
10.35.125.0 
10.35.126.0 
10.35.127.0",22,10.35.127.254,1008/1024,163.30.60.192 ~ 207,"固定IP區段 
10.35.124.1 ~ 50","10.43.124.0 
10.43.125.0 
10.43.126.0 
10.43.127.0",22,10.43.127.254,1008/1024,163.30.60.208 ~ 223,"固定IP區段 
10.43.124.1 ~ 50",10.75.124.0,22,10.75.127.254,1019/1024,,,10.240.223.0,24,10.240.223.254,250/256,163.30.60.224 ~ 235,163.30.60.248                          ,2443,10.250.223.0,24,10.250.223.254,250256,1443,10.244.223.0,24,10.244.223.254,250/256,163.30.60.236 ~ 247,163.30.60.249,3443,10.252.223.0,24,10.252.223.254,250256,"10.17.190.0 
10.17.191.0",23,10.17.191.254,500/512,10.62.224.0,24,10.62.224.254,249/256,10.48.224.0,24,10.48.224.254,249/256,10.85.124.0,22,10.85.127.254,1020/1024,120.125.195.128 ~ 131,10.52.224.0,24,10.52.224.254,249/256,,10.54.124.0,24,10.54.124.254,249/256,,10.56.124.0,24,10.56.124.254,249/256,,10.91.236.0,22,10.91.239.254,1020/1024,120.125.200.236 ~ 239,10.60.124.0,24,10.60.124.254,249/256,120.125.207.236 ~ 239,10.63.236.0,22,10.63.239.254,1020/1024,120.125.214.236 ~ 239,10.0.188.192,26,10.0.188.254,10.0.188.193,10.0.188.194,10.1.243.0,24,10.1.243.254,249/256
444,225,復興區,,,(預先保留),,,444,,,,10.12.24.121,10.12.24.122,10.12.24.123,10.12.24.125,10.12.24.126,29,,,120.125.222.225,10.13.1.82,23,163.30.0.1,163.30.0.2,163.30.62.0,25,163.30.62.126,163.30.62.1 ~ 31,10.255.4.1,10.255.4.2,"10.35.128.0 
10.35.129.0 
10.35.130.0 
10.35.131.0",22,10.35.131.254,1008/1024,163.30.62.64 ~ 79,"固定IP區段 
10.35.128.1 ~ 50","10.43.128.0 
10.43.129.0 
10.43.130.0 
10.43.131.0",22,10.43.131.254,1008/1024,163.30.62.80 ~ 95,"固定IP區段 
10.43.128.1 ~ 50",10.75.128.0,22,10.75.131.254,1019/1024,,,10.240.224.0,24,10.240.224.254,250/256,163.30.62.96 ~ 107,163.30.62.120                          ,2444,10.250.224.0,24,10.250.224.254,250256,1444,10.244.224.0,24,10.244.224.254,250/256,163.30.62.108 ~ 119,163.30.62.121,3444,10.252.224.0,24,10.252.224.254,250256,"10.17.192.0 
10.17.193.0",23,10.17.193.254,500/512,10.62.225.0,24,10.62.225.254,249/256,10.48.225.0,24,10.48.225.254,249/256,10.85.128.0,22,10.85.131.254,1020/1024,120.125.195.132 ~ 135,10.52.225.0,24,10.52.225.254,249/256,,10.54.125.0,24,10.54.125.254,249/256,,10.56.125.0,24,10.56.125.254,249/256,,10.91.240.0,22,10.91.243.254,1020/1024,120.125.200.240 ~ 243,10.60.125.0,24,10.60.125.254,249/256,120.125.207.240 ~ 243,10.63.240.0,22,10.63.243.254,1020/1024,120.125.214.240 ~ 243,10.0.189.0,26,10.0.189.62,10.0.189.1,10.0.189.2,10.1.244.0,24,10.1.244.254,249/256
445,226,復興區,,,(預先保留),,,445,,,,10.12.24.129,10.12.24.130,10.12.24.131,10.12.24.133,10.12.24.134,29,,,120.125.222.226,10.13.1.83,23,163.30.0.1,163.30.0.2,163.30.92.0,25,163.30.92.126,163.30.92.1 ~ 31,10.255.4.1,10.255.4.2,"10.35.132.0 
10.35.133.0 
10.35.134.0 
10.35.135.0",22,10.35.135.254,1008/1024,163.30.92.64 ~ 79,"固定IP區段 
10.35.132.1 ~ 50","10.43.132.0 
10.43.133.0 
10.43.134.0 
10.43.135.0",22,10.43.135.254,1008/1024,163.30.92.80 ~ 95,"固定IP區段 
10.43.132.1 ~ 50",10.75.132.0,22,10.75.135.254,1019/1024,,,10.240.225.0,24,10.240.225.254,250/256,163.30.92.96 ~ 107,163.30.92.120                          ,2445,10.250.225.0,24,10.250.225.254,250256,1445,10.244.225.0,24,10.244.225.254,250/256,163.30.92.108 ~ 119,163.30.92.121,3445,10.252.225.0,24,10.252.225.254,250256,"10.17.194.0 
10.17.195.0",23,10.17.195.254,500/512,10.62.226.0,24,10.62.226.254,249/256,10.48.226.0,24,10.48.226.254,249/256,10.85.132.0,22,10.85.135.254,1020/1024,120.125.195.136 ~ 139,10.52.226.0,24,10.52.226.254,249/256,,10.54.92.0,24,10.54.92.254,249/256,,10.56.92.0,24,10.56.92.254,249/256,,10.91.108.0,22,10.91.111.254,1020/1024,120.125.200.108 ~ 111,10.60.92.0,24,10.60.92.254,249/256,120.125.207.108 ~ 111,10.63.108.0,22,10.63.111.254,1020/1024,120.125.214.108 ~ 111,10.0.189.64,26,10.0.189.126,10.0.189.65,10.0.189.66,10.1.245.0,24,10.1.245.254,249/256
446,227,復興區,,,(預先保留),,,446,,,,10.12.24.137,10.12.24.138,10.12.24.139,10.12.24.141,10.12.24.142,29,,,120.125.222.227,10.13.1.84,23,163.30.0.1,163.30.0.2,163.30.121.0,25,163.30.121.126,163.30.121.1 ~ 31,10.255.4.1,10.255.4.2,"10.35.136.0 
10.35.137.0 
10.35.138.0 
10.35.139.0",22,10.35.139.254,1008/1024,163.30.121.64 ~ 79,"固定IP區段 
10.35.136.1 ~ 50","10.43.136.0 
10.43.137.0 
10.43.138.0 
10.43.139.0",22,10.43.139.254,1008/1024,163.30.121.80 ~ 95,"固定IP區段 
10.43.136.1 ~ 50",10.75.136.0,22,10.75.139.254,1019/1024,,,10.240.226.0,24,10.240.226.254,250/256,163.30.121.96 ~ 107,163.30.121.120                         ,2446,10.250.226.0,24,10.250.226.254,250256,1446,10.244.226.0,24,10.244.226.254,250/256,163.30.121.108 ~ 119,163.30.121.121,3446,10.252.226.0,24,10.252.226.254,250256,"10.17.196.0 
10.17.197.0",23,10.17.197.254,500/512,10.62.227.0,24,10.62.227.254,249/256,10.48.227.0,24,10.48.227.254,249/256,10.85.136.0,22,10.85.139.254,1020/1024,120.125.195.140 ~ 143,10.52.227.0,24,10.52.227.254,249/256,,10.54.147.0,24,10.54.147.254,249/256,,10.56.147.0,24,10.56.147.254,249/256,,10.92.72.0,22,10.92.75.254,1020/1024,120.125.201.72 ~ 75,10.60.147.0,24,10.60.147.254,249/256,120.125.208.80 ~ 83,10.64.72.0,22,10.64.75.254,1020/1024,120.125.215.72 ~ 75,10.0.189.128,26,10.0.189.190,10.0.189.129,10.0.189.130,10.1.246.0,24,10.1.246.254,249/256
447,228,復興區,,,(預先保留),,,447,,,,10.12.24.145,10.12.24.146,10.12.24.147,10.12.24.149,10.12.24.150,29,,,120.125.222.228,10.13.1.85,23,163.30.0.1,163.30.0.2,163.30.121.128,25,163.30.121.254,163.30.121.129 ~ 159,10.255.4.1,10.255.4.2,"10.35.140.0 
10.35.141.0 
10.35.142.0 
10.35.143.0",22,10.35.143.254,1008/1024,163.30.121.192 ~ 207,"固定IP區段 
10.35.140.1 ~ 50","10.43.140.0 
10.43.141.0 
10.43.142.0 
10.43.143.0",22,10.43.143.254,1008/1024,163.30.121.208 ~ 223,"固定IP區段 
10.43.140.1 ~ 50",10.75.140.0,22,10.75.143.254,1019/1024,,,10.240.227.0,24,10.240.227.254,250/256,163.30.121.224 ~ 235,163.30.121.248                         ,2447,10.250.227.0,24,10.250.227.254,250256,1447,10.244.227.0,24,10.244.227.254,250/256,163.30.121.236 ~ 247,163.30.121.249,3447,10.252.227.0,24,10.252.227.254,250256,"10.17.198.0 
10.17.199.0",23,10.17.199.254,500/512,10.62.228.0,24,10.62.228.254,249/256,10.48.228.0,24,10.48.228.254,249/256,10.85.140.0,22,10.85.143.254,1020/1024,120.125.195.144 ~ 147,10.52.228.0,24,10.52.228.254,249/256,,10.54.148.0,24,10.54.148.254,249/256,,10.56.148.0,24,10.56.148.254,249/256,,10.92.76.0,22,10.92.79.254,1020/1024,120.125.201.76 ~ 79,10.60.148.0,24,10.60.148.254,249/256,120.125.208.84 ~ 87,10.64.76.0,22,10.64.79.254,1020/1024,120.125.215.76 ~ 79,10.0.189.192,26,10.0.189.254,10.0.189.193,10.0.189.194,10.1.247.0,24,10.1.247.254,249/256
448,229,復興區,,,(預先保留),,,448,,,,10.12.24.153,10.12.24.154,10.12.24.155,10.12.24.157,10.12.24.158,29,,,120.125.222.229,10.13.1.86,23,163.30.0.1,163.30.0.2,163.30.147.0,25,163.30.147.126,163.30.147.1 ~ 31,10.255.4.1,10.255.4.2,"10.35.144.0 
10.35.145.0 
10.35.146.0 
10.35.147.0",22,10.35.147.254,1008/1024,163.30.147.64 ~ 79,"固定IP區段 
10.35.144.1 ~ 50","10.43.144.0 
10.43.145.0 
10.43.146.0 
10.43.147.0",22,10.43.147.254,1008/1024,163.30.147.80 ~ 95,"固定IP區段 
10.43.144.1 ~ 50",10.75.144.0,22,10.75.147.254,1019/1024,,,10.240.228.0,24,10.240.228.254,250/256,163.30.147.96 ~ 107,163.30.147.120                         ,2448,10.250.228.0,24,10.250.228.254,250256,1448,10.244.228.0,24,10.244.228.254,250/256,163.30.147.108 ~ 119,163.30.147.121,3448,10.252.228.0,24,10.252.228.254,250256,"10.17.200.0 
10.17.201.0",23,10.17.201.254,500/512,10.62.229.0,24,10.62.229.254,249/256,10.48.229.0,24,10.48.229.254,249/256,10.85.144.0,22,10.85.147.254,1020/1024,120.125.195.148 ~ 151,10.52.229.0,24,10.52.229.254,249/256,,10.54.149.0,24,10.54.149.254,249/256,,10.56.149.0,24,10.56.149.254,249/256,,10.92.80.0,22,10.92.83.254,1020/1024,120.125.201.80 ~ 83,10.60.149.0,24,10.60.149.254,249/256,120.125.208.88 ~ 91,10.64.80.0,22,10.64.83.254,1020/1024,120.125.215.80 ~ 83,10.0.190.0,26,10.0.190.62,10.0.190.1,10.0.190.2,10.1.248.0,24,10.1.248.254,249/256
449,230,復興區,,,(預先保留),,,449,,,,10.12.24.161,10.12.24.162,10.12.24.163,10.12.24.165,10.12.24.166,29,,,120.125.222.230,10.13.1.87,23,163.30.0.1,163.30.0.2,163.30.147.128,25,163.30.147.254,163.30.147.129 ~ 159,10.255.4.1,10.255.4.2,"10.35.148.0 
10.35.149.0 
10.35.150.0 
10.35.151.0",22,10.35.151.254,1008/1024,163.30.147.192 ~ 207,"固定IP區段 
10.35.148.1 ~ 50","10.43.148.0 
10.43.149.0 
10.43.150.0 
10.43.151.0",22,10.43.151.254,1008/1024,163.30.147.208 ~ 223,"固定IP區段 
10.43.148.1 ~ 50",10.75.148.0,22,10.75.151.254,1019/1024,,,10.240.229.0,24,10.240.229.254,250/256,163.30.147.224 ~ 235,163.30.147.248                         ,2449,10.250.229.0,24,10.250.229.254,250256,1449,10.244.229.0,24,10.244.229.254,250/256,163.30.147.236 ~ 247,163.30.147.249,3449,10.252.229.0,24,10.252.229.254,250256,"10.17.202.0 
10.17.203.0",23,10.17.203.254,500/512,10.62.230.0,24,10.62.230.254,249/256,10.48.230.0,24,10.48.230.254,249/256,10.85.148.0,22,10.85.151.254,1020/1024,120.125.195.152 ~ 155,10.52.230.0,24,10.52.230.254,249/256,,10.54.150.0,24,10.54.150.254,249/256,,10.56.150.0,24,10.56.150.254,249/256,,10.92.84.0,22,10.92.87.254,1020/1024,120.125.201.84 ~ 87,10.60.150.0,24,10.60.150.254,249/256,120.125.208.92 ~ 95,10.64.84.0,22,10.64.87.254,1020/1024,120.125.215.84 ~ 87,10.0.190.64,26,10.0.190.126,10.0.190.65,10.0.190.66,10.1.249.0,24,10.1.249.254,249/256
368,233,新屋區,02 偏遠,01國小,北湖國小,"FTTB-300M
(5:1)",A,368,3477YD000012,PHPS,phps,10.12.31.105,10.12.31.106,10.12.31.107,10.12.31.109,10.12.31.110,29,,,120.125.222.233,10.13.0.152,23,163.30.0.1,163.30.0.2,163.30.196.128,25,163.30.196.254,163.30.196.129 ~ 159,10.255.4.1,10.255.4.2,"10.35.160.0 
10.35.161.0 
10.35.162.0 
10.35.163.0",22,10.35.163.254,1008/1024,163.30.196.192 ~ 207,"固定IP區段 
10.35.160.1 ~ 50","10.43.160.0 
10.43.161.0 
10.43.162.0 
10.43.163.0",22,10.43.163.254,1008/1024,163.30.196.208 ~ 223,"固定IP區段 
10.43.160.1 ~ 50",10.75.160.0,22,10.75.163.254,1019/1024,10.242.0.0/16,120.125.192.0/19,10.240.232.0,24,10.240.232.254,250/256,163.30.196.224 ~ 235,163.30.196.248                         ,2368,10.250.232.0,24,10.250.232.254,250256,1368,10.244.232.0,24,10.244.232.254,250/256,163.30.196.236 ~ 247,163.30.196.249,3368,10.252.232.0,24,10.252.232.254,250256,"10.17.208.0 
10.17.209.0",23,10.17.209.254,500/512,10.62.233.0,24,10.62.233.254,249/256,10.48.233.0,24,10.48.233.254,249/256,10.85.160.0,22,10.85.163.254,1020/1024,120.125.195.164 ~ 167,10.52.233.0,24,10.52.233.254,249/256,,10.54.151.0,24,10.54.151.254,249/256,,10.56.151.0,24,10.56.151.254,249/256,,10.92.88.0,22,10.92.91.254,1020/1024,120.125.201.88 ~ 91,10.60.151.0,24,10.60.151.254,249/256,120.125.208.96 ~ 99,10.64.88.0,22,10.64.91.254,1020/1024,120.125.215.88 ~ 91,10.0.190.128,26,10.0.190.190,10.0.190.129,10.0.190.130,10.1.250.0,24,10.1.250.254,249/256
